Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:32:12:08.977,61,0.0771582350,0.2268656939,0.0699542388,0.0000000000,0.0000000000,0.2340710014,0.0000000000,0.0770691335,0.2267880142,0.0457579903,0.0000000000,0.0000000000,0.2298524529,0.0000000000,0.2083579451,0.0000000000,0.1582628936,0.1938758641,0.0227791779,0.0548961051,0.0166605413,0.0000000000,0.0320267119,0.5924615860,0.5010977387,0.0000000000,0.0000000000,0.1395442039,0.1444637924,0.1435798109,0.2234281451,0.0470521301,0.0320742205,0.0200066939,0.4670419097,0.1087526530,0.0984698385,0.5707672834,0.5916482806,0.6231570840,0.6172701120,0.7029894590,0.7029857039,0.0215436555,0.0000000000,0.0000000000,0.0036446496,0.3284396827,0.2822029889,0.7611844540,0.7261053324,0.0002871072,0.0000000000,0.0000000000,0.0000000000,-0.0276840907,0.1385903805,-0.0038609912,0.0423226692,0.1387094110,0.0059066620
00:32:12:09.978,61,0.0775989294,0.2338395119,0.0703994706,0.0000000000,0.0000000000,0.2123564631,0.0000000000,0.0775059015,0.2337674946,0.0456204638,0.0000000000,0.0000000000,0.2094042450,0.0000000000,0.1985972375,0.0000000000,0.1542634666,0.1830142587,0.0216951836,0.0532834008,0.0161267538,0.0000000000,0.0298584104,0.5481573939,0.4562170506,0.0000000000,0.0000000000,0.1356975585,0.1405489743,0.1396285594,0.2248143852,0.0463683717,0.0309029669,0.0200881418,0.4655410051,0.1074331999,0.0968724415,0.5362784863,0.5663686991,0.6200548410,0.6140665412,0.6680570841,0.6680528522,0.0216270909,0.0000000000,0.0000000000,0.0036294060,0.3130604327,0.2690155208,0.7423741817,0.7073693275,0.0000301026,0.0000000000,0.0000000000,0.0000000000,-0.0275842249,0.1428551972,-0.0039670523,0.0425663255,0.1429748237,0.0061257971
00:32:12:10.979,61,0.0750313699,0.2305141836,0.0677549914,0.0000000000,0.0000000000,0.1901158094,0.0000000000,0.0749679878,0.2304130942,0.0485289581,0.0000000000,0.0000000000,0.1879692376,0.0000000000,0.1990160793,0.0000000000,0.1521847695,0.1774817705,0.0209657997,0.0526081733,0.0157248415,0.0000000000,0.0291131809,0.4982358217,0.4241588116,0.0000000000,0.0000000000,0.1332167238,0.1382292211,0.1394837946,0.2298350334,0.0458880775,0.0300989598,0.0203394499,0.4635213315,0.1052743793,0.0948814601,0.4931957126,0.5232434273,0.5743513703,0.5816585422,0.6179334521,0.6179329157,0.0220176224,0.0000000000,0.0000000000,0.0036471479,0.2967157662,0.2561410069,0.6760877967,0.6405886412,0.0000113541,0.0000000000,0.0000000000,0.0000000000,-0.0293514077,0.1408124119,-0.0041599567,0.0409792773,0.1409322023,0.0058121500
00:32:12:11.979,61,0.0729171410,0.2398184538,0.0651728064,0.0000000000,0.0000000000,0.1625356376,0.0000000000,0.0728821456,0.2396912277,0.0515543856,0.0000000000,0.0000000000,0.1608257294,0.0000000000,0.1994341761,0.0000000000,0.1506054401,0.1749376059,0.0206424054,0.0565675423,0.0155037260,0.0000000000,0.0290113054,0.4100683928,0.3396205902,0.0000000000,0.0000000000,0.1276360750,0.1341293603,0.1392098665,0.2304035425,0.0456144959,0.0297369882,0.0206509903,0.4569068849,0.1005234867,0.0907437429,0.4458025992,0.4736352861,0.5561439991,0.5558550358,0.5704876184,0.5704900026,0.0227649994,0.0000000000,0.0000000000,0.0036979062,0.2685781419,0.2266757339,0.6535455585,0.6161372066,0.0000097753,0.0000000000,0.0000000000,0.0000000000,-0.0311556980,0.1464906335,-0.0045961724,0.0393851399,0.1466112882,0.0058144690
00:32:12:12.980,61,0.0696259663,0.2437936366,0.0694070682,0.0000000000,0.0000000000,0.1451509744,0.0000000000,0.0696127489,0.2437101007,0.0475633815,0.0000000000,0.0000000000,0.1438336074,0.0000000000,0.2306143790,0.0000000000,0.1327964216,0.2145309001,0.0205848068,0.0604692549,0.0154658277,0.0000000000,0.0298702139,0.3820003867,0.3147155344,0.0000000000,0.0000000000,0.1250766218,0.1320649981,0.1453414112,0.2308610976,0.0453858450,0.0296657085,0.0209055040,0.4376673698,0.0942942500,0.0859533846,0.4291555285,0.4557782412,0.5036941171,0.5140328407,0.5422947407,0.5423050523,0.0239370223,0.0000000000,0.0000000000,0.0037782313,0.2589195073,0.2175818235,0.6089779139,0.5720350146,0.0000071531,0.0000000000,0.0000000000,0.0000000000,-0.0287333429,0.1489359587,-0.0043107336,0.0419287905,0.1490570307,0.0062945541
00:32:12:13.980,61,0.0682076067,0.2556484938,0.0716329738,0.0000000000,0.0000000000,0.1274164021,0.0000000000,0.0682023615,0.2555918992,0.0456972718,0.0000000000,0.0000000000,0.1264946163,0.0000000000,0.2652097344,0.0000000000,0.1125256121,0.2619991004,0.0206812173,0.0645605773,0.0156209664,0.0000000000,0.0309046973,0.3628039360,0.3016988039,0.0000000000,0.0000000000,0.1230091304,0.1301223785,0.1531531066,0.2310077846,0.0450609475,0.0296983905,0.0210636016,0.4319003522,0.0902215168,0.0824856386,0.4205937684,0.4465901256,0.4900663495,0.5011545420,0.5141289830,0.5141338110,0.0257245824,0.0000000000,0.0000000000,0.0038859858,0.2498331666,0.2117672563,0.5941743851,0.5571029782,0.0000092018,0.0000000000,0.0000000000,0.0000000000,-0.0275752358,0.1561921090,-0.0043418263,0.0432252549,0.1563140154,0.0068100612
00:32:12:14.981,61,0.0669750348,0.2602805197,0.0743211508,0.0000000000,0.0000000000,0.1159601808,0.0000000000,0.0669707581,0.2602551579,0.0431609303,0.0000000000,0.0000000000,0.1152459085,0.0000000000,0.2778446972,0.0000000000,0.1016485393,0.2811107337,0.0209375154,0.0663671121,0.0158998240,0.0000000000,0.0322646163,0.3540779948,0.2989443541,0.0000000000,0.0000000000,0.1211804524,0.1281407475,0.1598094851,0.2310838252,0.0447439291,0.0297596976,0.0212229602,0.4284655750,0.0863600597,0.0794161931,0.4129470587,0.4365836978,0.4813007116,0.4918997884,0.4867483974,0.4867540896,0.0281690639,0.0000000000,0.0000000000,0.0040041539,0.2454223186,0.2087830454,0.5610998869,0.5282062888,0.0000081024,0.0000000000,0.0000000000,0.0000000000,-0.0260329507,0.1590352058,-0.0041749207,0.0448271818,0.1591575742,0.0071929106
00:32:12:15.982,61,0.0664088950,0.2668296993,0.0738004893,0.0000000000,0.0000000000,0.1084329113,0.0000000000,0.0664051771,0.2668021917,0.0436993912,0.0000000000,0.0000000000,0.1078338474,0.0000000000,0.2886449099,0.0000000000,0.0902890936,0.2958463132,0.0212176107,0.0674602240,0.0162056107,0.0000000000,0.0331869051,0.3496737778,0.3033283949,0.0000000000,0.0000000000,0.1197763309,0.1265101731,0.1661152542,0.2310827971,0.0443435423,0.0298098344,0.0212977659,0.4229114950,0.0833484828,0.0770716593,0.4098030031,0.4326648712,0.4766494334,0.4867546856,0.4737737477,0.4737785757,0.0301808566,0.0000000000,0.0000000000,0.0041160188,0.2417707145,0.2069539875,0.5503754020,0.5184188485,0.0000065797,0.0000000000,0.0000000000,0.0000000000,-0.0263406076,0.1630372703,-0.0043324316,0.0444842093,0.1631598622,0.0073205908
00:32:12:16.982,61,0.0661409274,0.2679830492,0.0754572973,0.0000000000,0.0000000000,0.1042707860,0.0000000000,0.0661370158,0.2679756284,0.0419683009,0.0000000000,0.0000000000,0.1037227213,0.0000000000,0.2934429944,0.0000000000,0.0856203809,0.3053156137,0.0216272455,0.0682384223,0.0166132916,0.0000000000,0.0345616937,0.3474309742,0.3068925142,0.0000000000,0.0000000000,0.1187081113,0.1252015978,0.1693749875,0.2310332805,0.0440049879,0.0298863761,0.0214478262,0.4205829501,0.0813844427,0.0756716132,0.4001091123,0.4232084155,0.4717733562,0.4820503891,0.4644600153,0.4644673169,0.0320497826,0.0000000000,0.0000000000,0.0042220317,0.2398786247,0.2059539109,0.5433246493,0.5116102099,0.0000036025,0.0000000000,0.0000000000,0.0000000000,-0.0252941810,0.1637498587,-0.0041788709,0.0454775691,0.1638724804,0.0075172237
00:32:12:17.983,61,0.0664541200,0.2786910236,0.0760654882,0.0000000000,0.0000000000,0.1007247269,0.0000000000,0.0664490312,0.2786968648,0.0414540134,0.0000000000,0.0000000000,0.1001793891,0.0000000000,0.2958110869,0.0000000000,0.0843052715,0.3098416924,0.0220535845,0.0688123181,0.0170587562,0.0000000000,0.0354394764,0.3462030590,0.3079168200,0.0000000000,0.0000000000,0.1178995669,0.1243285313,0.1711597443,0.2312451452,0.0437157936,0.0299751274,0.0216076132,0.4147321582,0.0801679716,0.0746738911,0.3966917396,0.4198019207,0.4673012495,0.4747644365,0.4562801123,0.4562852085,0.0335043035,0.0000000000,0.0000000000,0.0043310029,0.2369464040,0.2034117579,0.5396537781,0.5073988438,0.0000008617,0.0000000000,0.0000000000,0.0000000000,-0.0249566529,0.1702997833,-0.0042912103,0.0457935669,0.1704230756,0.0078778071
00:32:12:18.984,61,0.0668937266,0.2869001329,0.0792003050,0.0000000000,0.0000000000,0.0977641195,0.0000000000,0.0668877885,0.2869500816,0.0383504070,0.0000000000,0.0000000000,0.0972224921,0.0000000000,0.2971407771,0.0000000000,0.0835885927,0.3123301566,0.0225015786,0.0691936165,0.0174837466,0.0000000000,0.0362659395,0.3495300412,0.3165551424,0.0000000000,0.0000000000,0.1173228547,0.1237401366,0.1724487543,0.2314880341,0.0434218310,0.0300821252,0.0217696372,0.4021514058,0.0792279840,0.0738880858,0.3941594958,0.4173717797,0.4582377374,0.4656994939,0.4487394392,0.4487439394,0.0346385576,0.0000000000,0.0000000000,0.0044393139,0.2355776876,0.2023300678,0.5356781483,0.5036647320,0.0000008225,0.0000000000,0.0000000000,0.0000000000,-0.0230678786,0.1753349751,-0.0040861838,0.0476390421,0.1754584759,0.0084421216
00:32:12:19.984,61,0.0695476234,0.2935794592,0.0837952644,0.0000000000,0.0000000000,0.0957971662,0.0000000000,0.0695236027,0.2936926484,0.0337154344,0.0000000000,0.0000000000,0.0952536538,0.0000000000,0.2979313135,0.0000000000,0.0834652632,0.3171378970,0.0230273604,0.0696106330,0.0179378185,0.0000000000,0.0368833765,0.3640605807,0.3298597634,0.0000000000,0.0000000000,0.1170544699,0.1234679669,0.1742767841,0.2320072353,0.0431753173,0.0302196536,0.0219765902,0.3981015384,0.0785115212,0.0732756555,0.3900415301,0.4123643637,0.4549731314,0.4621006548,0.4441537559,0.4441568553,0.0356249996,0.0000000000,0.0000000000,0.0045365812,0.2350531965,0.2019473910,0.5338803530,0.5019699335,0.0000011802,0.0000000000,0.0000000000,0.0000000000,-0.0202649776,0.1794438958,-0.0036756985,0.0503659733,0.1795677096,0.0091384612
00:32:12:20.985,61,0.0791890323,0.3010868132,0.0881149992,0.0000000000,0.0000000000,0.0939049199,0.0000000000,0.0791279078,0.3012632132,0.0293677263,0.0000000000,0.0000000000,0.0933616161,0.0000000000,0.2998988628,0.0000000000,0.0837273449,0.3323995471,0.0235741902,0.0701271147,0.0184036475,0.0000000000,0.0374283455,0.3684662580,0.3343443871,0.0000000000,0.0000000000,0.1169167161,0.1233726367,0.1781611741,0.2355476022,0.0428753570,0.0303084366,0.0221706703,0.3964708745,0.0779346749,0.0727556497,0.3884490728,0.4105186462,0.4540736377,0.4608803391,0.4411116242,0.4411132932,0.0365472771,0.0000000000,0.0000000000,0.0046165157,0.2348820418,0.2018220127,0.5334363580,0.5016139746,0.0000015007,0.0000000000,0.0000000000,0.0000000000,-0.0176367629,0.1840601861,-0.0032832066,0.0529176891,0.1841842681,0.0098534161
00:32:12:21.985,61,0.0881728530,0.3095937073,0.0888480544,0.0000000000,0.0000000000,0.0921588689,0.0000000000,0.0881141126,0.3097900450,0.0285273399,0.0000000000,0.0000000000,0.0916218162,0.0000000000,0.3024032414,0.0000000000,0.0840807855,0.3443641663,0.0240757093,0.0704166293,0.0188234393,0.0000000000,0.0379229523,0.3730747104,0.3388566375,0.0000000000,0.0000000000,0.1169959754,0.1234759837,0.1837719381,0.2410331517,0.0425695106,0.0303224064,0.0223455541,0.3966001272,0.0774249583,0.0723020136,0.3878289759,0.4097329080,0.4574441314,0.4632891119,0.4395630360,0.4395641088,0.0373310931,0.0000000000,0.0000000000,0.0046750172,0.2347348481,0.2017353773,0.5400968790,0.5088798404,0.0000017723,0.0000000000,0.0000000000,0.0000000000,-0.0171152297,0.1892680377,-0.0032784368,0.0533055551,0.1893923283,0.0102129364
00:32:12:22.986,61,0.0954787582,0.3119788170,0.0893930420,0.0000000000,0.0000000000,0.0910472050,0.0000000000,0.0954375938,0.3121856749,0.0278636962,0.0000000000,0.0000000000,0.0905068442,0.0000000000,0.3035634160,0.0000000000,0.0981853902,0.3625718355,0.0246436130,0.0707011223,0.0192372706,0.0000000000,0.0388786085,0.3755711615,0.3407290280,0.0000000000,0.0000000000,0.1172590479,0.1238162071,0.1863515377,0.2525356412,0.0423488803,0.0303637050,0.0224635676,0.3967973590,0.0769592449,0.0719287097,0.3883558512,0.4132572114,0.4585155249,0.4641662836,0.4397246242,0.4397254884,0.0379657671,0.0000000000,0.0000000000,0.0047092428,0.2346612066,0.2015547454,0.5572421551,0.5255202055,0.0000045978,0.0000000000,0.0000000000,0.0000000000,-0.0167123657,0.1907303780,-0.0032266171,0.0536174886,0.1908546686,0.0103539014
00:32:12:23.987,61,0.0988082513,0.3118037581,0.0894640759,0.0000000000,0.0000000000,0.0904525891,0.0000000000,0.0987700745,0.3120123744,0.0276175756,0.0000000000,0.0000000000,0.0899040028,0.0000000000,0.3074395955,0.0000000000,0.1025735512,0.3812810183,0.0252125151,0.0710585564,0.0195721090,0.0000000000,0.0394729003,0.3777504563,0.3417089283,0.0000000000,0.0000000000,0.1177041084,0.1242985353,0.1910863072,0.2615594268,0.0421330407,0.0304517373,0.0224493314,0.3972734809,0.0765099078,0.0715884417,0.4073073268,0.4349132478,0.4667220712,0.4713631272,0.4504569471,0.4504574537,0.0383917503,0.0000000000,0.0000000000,0.0047174338,0.2347982526,0.2015749067,0.5936132669,0.5605964065,0.0000052869,0.0000000000,0.0000000000,0.0000000000,-0.0165650826,0.1906240284,-0.0031963573,0.0536612086,0.1907480657,0.0103564048
00:32:12:24.987,61,0.1012486592,0.3118993938,0.0905572474,0.0000000000,0.0000000000,0.0905159861,0.0000000000,0.1012090817,0.3121234179,0.0263611823,0.0000000000,0.0000000000,0.0899492502,0.0000000000,0.3137115240,0.0000000000,0.1184151322,0.4295302629,0.0257630162,0.0711860806,0.0198178478,0.0000000000,0.0402339399,0.4252791405,0.3610299528,0.0000000000,0.0000000000,0.1214518473,0.1287967563,0.2001784146,0.2928592563,0.0419946834,0.0304909702,0.0223831274,0.4078672528,0.0762568861,0.0714507326,0.4203561544,0.4557846189,0.4822059870,0.4858038127,0.4857349396,0.4857358336,0.0385630503,0.0000000000,0.0000000000,0.0046923235,0.2386820167,0.2031408101,0.6339428425,0.6020796895,0.0000049865,0.0000000000,0.0000000000,0.0000000000,-0.0158112943,0.1906894743,-0.0030519951,0.0543162599,0.1908133775,0.0104863737
00:32:12:25.988,61,0.1032179296,0.3107107580,0.0926331133,0.0000000000,0.0000000000,0.0928057507,0.0000000000,0.1031778082,0.3109620810,0.0240122713,0.0000000000,0.0000000000,0.0920556337,0.0000000000,0.3206831217,0.0000000000,0.1551429927,0.4714615047,0.0263228342,0.0710040480,0.0200114325,0.0000000000,0.0418433584,0.4544679523,0.3866879344,0.0000000000,0.0000000000,0.1345549524,0.1431583464,0.2134640813,0.3323937058,0.0420303270,0.0304649733,0.0223243404,0.4362745881,0.0763312727,0.0716477707,0.4317707121,0.4759835005,0.4986429214,0.5004844069,0.5313751101,0.5313773751,0.0384375304,0.0000000000,0.0000000000,0.0046340758,0.2468902618,0.2067632377,0.6761631966,0.6432482004,0.0000046836,0.0000000000,0.0000000000,0.0000000000,-0.0144044012,0.1899759173,-0.0027697890,0.0555690937,0.1900994331,0.0106868586
00:32:12:26.988,61,0.1090363786,0.3106096685,0.0948294997,0.0000000000,0.0000000000,0.0985583141,0.0000000000,0.1089812219,0.3108908534,0.0215743836,0.0000000000,0.0000000000,0.0974285603,0.0000000000,0.3234059513,0.0000000000,0.1778243482,0.5340076685,0.0274125952,0.0709082186,0.0202398673,0.0000000000,0.0428269133,0.4717318714,0.3953315616,0.0000000000,0.0000000000,0.1467812210,0.1563602090,0.2191323340,0.3514525890,0.0422687419,0.0305115078,0.0222281944,0.4445978105,0.0766489059,0.0720576793,0.4389852881,0.4896447062,0.5044611692,0.5056068301,0.5771246552,0.5771262646,0.0380697921,0.0000000000,0.0000000000,0.0045460560,0.2539702952,0.2096231580,0.7063348293,0.6713072658,0.0000026132,0.0000000000,0.0000000000,0.0000000000,-0.0129420804,0.1899285316,-0.0024879850,0.0568872988,0.1900518686,0.0109372772
00:32:12:27.989,61,0.1188104302,0.3084538579,0.0984059274,0.0000000000,0.0000000000,0.1158209369,0.0000000000,0.1187386215,0.3087809086,0.0174395908,0.0000000000,0.0000000000,0.1137511134,0.0000000000,0.3251818717,0.0000000000,0.1971524060,0.5965937376,0.0300472919,0.0707961470,0.0204848479,0.0000000000,0.0436934493,0.4836281538,0.4000661969,0.0000000000,0.0000000000,0.1678161025,0.1791430712,0.2462242991,0.4134891331,0.0428194329,0.0306170955,0.0221426375,0.4500299692,0.0771857128,0.0726108328,0.4454444945,0.5044108629,0.5093005896,0.5086967945,0.6270254850,0.6270270348,0.0375006124,0.0000000000,0.0000000000,0.0044369549,0.2705818713,0.2175204456,0.7676670551,0.7342453003,0.0000027026,0.0000000000,0.0000000000,0.0000000000,-0.0104642790,0.1886339784,-0.0019976303,0.0590475649,0.1887566894,0.0112728747
00:32:12:28.990,61,0.1319721043,0.3006016612,0.0999139845,0.0000000000,0.0000000000,0.1469922662,0.0000000000,0.1319466084,0.3009383082,0.0151418922,0.0000000000,0.0000000000,0.1444862783,0.0000000000,0.3341774344,0.0000000000,0.2044473141,0.6345558167,0.0311005954,0.0709054768,0.0206717849,0.0000000000,0.0479009151,0.5196409822,0.4471356273,0.0000000000,0.0000000000,0.1934484392,0.2028225362,0.2626579404,0.4329328835,0.0433926024,0.0306990016,0.0219255537,0.4612684846,0.0816575214,0.0756836757,0.4966424406,0.5656785369,0.5437797308,0.5558969378,0.6869646907,0.6869746447,0.0361442119,0.0000000000,0.0000000000,0.0043300414,0.2954525054,0.2482595742,0.8085136414,0.7883663774,0.0000050307,0.0000000000,0.0000000000,0.0000000000,-0.0090937996,0.1838404685,-0.0016908756,0.0600066260,0.1839620322,0.0111580137
00:32:12:29.990,61,0.1359853446,0.2604444623,0.1036107317,0.0000000000,0.0000000000,0.2008740008,0.0000000000,0.1359728575,0.2607592344,0.0101388367,0.0000000000,0.0000000000,0.1975281686,0.0000000000,0.3491400182,0.0000000000,0.2443687767,0.7098872662,0.0314656831,0.0710493848,0.0207372028,0.0000000000,0.0738972276,0.5368378162,0.4634929895,0.0000000000,0.0000000000,0.2419006377,0.2601277530,0.3339777589,0.5503588915,0.0449146666,0.0306797028,0.0217082910,0.5224449635,0.0936238468,0.0829197615,0.5103948712,0.5894338489,0.5616056919,0.5873063803,0.7339487076,0.7340818644,0.0346989743,0.0000000000,0.0000000000,0.0042396360,0.3394300938,0.2747159898,0.8280292749,0.8088670969,0.0000060335,0.0000000000,0.0000000000,0.0000000000,-0.0061150556,0.1592917442,-0.0009823946,0.0624918193,0.1594103128,0.0100402124
00:32:12:30.991,61,0.1376556456,0.2172351182,0.1115621328,0.0000000000,0.0000000000,0.2693331838,0.0000000000,0.1376517564,0.2175440490,0.0018213550,0.0000000000,0.0000000000,0.2663576901,0.0000000000,0.3645574450,0.0000000000,0.1989503205,0.7370232344,0.0315810852,0.0718314573,0.0208695363,0.0000000000,0.0810201988,0.5410556197,0.4709143937,0.0000000000,0.0000000000,0.2567742467,0.2767370939,0.3741347194,0.5821766853,0.0498340391,0.0308339596,0.0215264205,0.5397049189,0.0991624147,0.0870788842,0.5188930035,0.6003921032,0.5690313578,0.5998892188,0.7577850819,0.7579246163,0.0334571674,0.0000000000,0.0000000000,0.0041698013,0.3615397215,0.3301057816,0.8428967595,0.8267832398,0.0000073284,0.0000000000,0.0000000000,0.0000000000,-0.0011027928,0.1328901947,-0.0001474191,0.0675493479,0.1330065280,0.0090307454
00:32:12:31.991,61,0.1263310909,0.1912847012,0.1204670742,0.0000000000,0.0000000000,0.3124051690,0.0000000000,0.1263301671,0.1916086525,0.0000000000,0.0069161165,0.0000000000,0.3100748658,0.0000000000,0.3878591657,0.0000000000,0.1417776495,0.7504125237,0.0315663181,0.0734132081,0.0211143270,0.0000000000,0.0775980204,0.5035259128,0.4456901848,0.0000000000,0.0000000000,0.2598191500,0.2694510520,0.4020081758,0.5708501339,0.0552382469,0.0310423467,0.0214496795,0.5758042336,0.1018186510,0.0889822766,0.5266246796,0.5978116393,0.5733208656,0.6060894132,0.7668492794,0.7669680119,0.0328043997,0.0000000000,0.0000000000,0.0041199094,0.3708409667,0.3464268744,0.8493262529,0.8341999054,0.0001217894,0.0000000000,0.0000000000,0.0000000000,0.0041959072,0.1170481071,0.0004933768,0.0730864406,0.1171633974,0.0085945874
00:32:12:32.992,61,0.1239586547,0.1615251750,0.1132374033,0.0000000000,0.0000000000,0.3498482704,0.0000000000,0.1239592433,0.1617238373,0.0002127790,0.0000000000,0.0000000000,0.3479530811,0.0000000000,0.3956284821,0.0000000000,0.1271089762,0.7574657202,0.0314220190,0.0758114904,0.0214574262,0.0000000000,0.0772320256,0.4804043174,0.4112549126,0.0000000000,0.0000000000,0.2545807958,0.2625009418,0.4135472476,0.5715968013,0.0591838807,0.0311626811,0.0214145612,0.6016447544,0.1035253033,0.0901184380,0.5338325500,0.5982588530,0.5752374530,0.6087002158,0.7721459270,0.7722572088,0.0323154218,0.0000000000,0.0000000000,0.0040848008,0.3755513430,0.3525499403,0.8523392081,0.8377264142,0.0003197270,0.0000000000,0.0000000000,0.0000000000,-0.0001293455,0.0987914801,-0.0000128200,0.0688358098,0.0989051238,0.0068250019
00:32:12:33.993,61,0.0646415949,0.1242756695,0.1009806469,0.0000000000,0.0000000000,0.3634733856,0.0000000000,0.0646832734,0.1243252382,0.0124807712,0.0000000000,0.0000000000,0.3617451787,0.0000000000,0.3979945481,0.0000000000,0.1824677140,0.7696137428,0.0309300032,0.0769282803,0.0215376820,0.0000000000,0.0770854056,0.4721979499,0.3999711871,0.0000000000,0.0000000000,0.2518167496,0.2596672177,0.4198772311,0.5969823003,0.0616663545,0.0311380904,0.0211653393,0.6110914350,0.1044872254,0.0905742645,0.5644738078,0.6220065951,0.5714316368,0.6010513306,0.7685476542,0.7686360478,0.0320140868,0.0000000000,0.0000000000,0.0040411963,0.3606618345,0.3154558837,0.8508489132,0.8349226713,0.0011353764,0.0000000000,0.0000000000,0.0000000000,-0.0076020923,0.0759481713,-0.0005784720,0.0615076832,0.0760597885,0.0046843146
